"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.cluster_id","Input.cluster_rep","Input.index_intruder_in_df","Input.title_intruder","Input.community_intruder","Input.intruder_rank","Input.in_test_intruder_location","Input.index_0","Input.sentence_0_text","Input.index_1","Input.sentence_1_text","Input.index_2","Input.sentence_2_text","Input.index_3","Input.sentence_3_text","Input.index_4","Input.sentence_4_text","Input.index_5","Input.sentence_5_text","Input.index_6","Input.sentence_6_text","Input.index_7","Input.sentence_7_text","Input.index_8","Input.sentence_8_text","Input.index_9","Input.sentence_9_text","Answer.answers.0","Answer.answers.1","Answer.answers.2","Answer.answers.3","Answer.answers.4","Answer.answers.5","Answer.answers.6","Answer.answers.7","Answer.answers.8","Answer.answers.9","Answer.description","Approve","Reject"
"3RZS0FBRWMRT5N607FNSCINV19UPCQ","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 07:51:52 PST 2023","1","BatchId:5164366;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 07:51:52 PST 2023","","","326O153BMLF2Z8LIO07UQW2117IDE3","A39RLF85DE3UIT","Submitted","Tue Dec 05 08:45:48 PST 2023","Tue Dec 05 08:51:03 PST 2023","Fri Dec 08 08:51:03 PST 2023","","","","315","100% (5/5)","100% (5/5)","100% (5/5)","0","Proprietary Rights","9666","(d)
 Subagents.","-1","","0","9666","(d)
 Subagents.","12919","7.3 Notification of Infringements and Claims.","1509","2. Grant of License.","10235","(iii) License Rights.","3440","11.  SOFTWARE LICENSE.","7564","03 Grant of Sublicense.","7095","Such Terms are located on the Internet at http://www.ibm.com/services/e-business/hosting/microsoftlicense.html.","12278","6.2 
Diamond Licensed Trademark Grant.","483","Asset Designation Rights
14.2 .","3373","9.3. Intellectual Property Ownership and License.","false","false","true","false","true","true","false","true","false","false","good"
"366FYU4PTI67RUTYQEOF6P1ZSB1KED","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 07:51:52 PST 2023","1","BatchId:5164366;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 07:51:52 PST 2023","","","3KV0LJBBH52UC6W0NZQX8TOEPAZRMB","A39RLF85DE3UIT","Submitted","Tue Dec 05 07:55:57 PST 2023","Tue Dec 05 08:32:00 PST 2023","Fri Dec 08 08:32:00 PST 2023","","","","2163","100% (5/5)","100% (5/5)","100% (5/5)","2","Distributor Personnel","13589","31. 
Counterparts.","-1","","2","11053","(b) 
Board Size.","13392","3. Performance Requirements.","13589","31. 
Counterparts.","10432","DISTRIBUTOR","8208","4 
SECTION FIVE.

SERVICES OF COMPANY 
A. 
Resource Call Center.","11936","Eutectix’s facility of manufacture in Tolleson, Arizona.","9832","(“Distributor”).","5088","2.
6. Support Information.","10019","6.  INTENT","5796","Section 3.4 Limitation of Services Provided.","true","true","true","true","true","false","true","false","true","false","good"
"3O2Y2UIUCSBZX8TULP8LO7MZ4CGKFV","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 07:51:52 PST 2023","1","BatchId:5164366;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 07:51:52 PST 2023","","","3EA3QWIZ4LCLW2J169X0GFIFWMCTIA","A3HYF6VI8TB8VO","Submitted","Tue Dec 05 08:16:26 PST 2023","Tue Dec 05 08:34:33 PST 2023","Fri Dec 08 08:34:33 PST 2023","","","","1087","100% (7/7)","100% (7/7)","100% (7/7)","16","Headings","876","Page 26 of 39 
13.

TRANSFERS BY US","9","14.0","3","13510","COUNTERPARTS","9273","Headings  and  Gender.","3194","The signature page follows.)","876","Page 26 of 39 
13.

TRANSFERS BY US","6977","11. Interpretation.","9879","12.4.
 Headings.","13493","13. 
Counterparts.","7681","13.11 
Counterpart.","10777","1.4  
Interpretation.","412","SECTION 5.","true","false","false","true","false","true","false","true","false","true","good"
"3D1UCPY6GIQKMVB0S5AGXTOB6MH83R","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 07:51:52 PST 2023","1","BatchId:5164366;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 07:51:52 PST 2023","","","3U0SRXB7CGM0UOH0Z05XL8DEU09RNB","A39RLF85DE3UIT","Submitted","Tue Dec 05 07:55:59 PST 2023","Tue Dec 05 08:32:31 PST 2023","Fri Dec 08 08:32:31 PST 2023","","","","2192","100% (5/5)","100% (5/5)","100% (5/5)","2","Distributor Personnel","4585","15. OUTSIDE EVENTS 
15.1.

Delay or Non-Performance.","-1","","3","13006","3. 
Operational Specifications.","9890","4.2  
Total Impressions.","5961","1.52
 VERTICALNET","4585","15. OUTSIDE EVENTS 
15.1.

Delay or Non-Performance.","7030","1.6 
Impact of Construction Delays.","6986","“Subscribers” includes “Recurring Subscribers.”","9111","Orders.","3997","3.4 
Medical Inquires, Product Complaints and Recalls.","2984","(b) 
Rolling Quarterly Forecast.

Within [...***...]","13565","g. 
Supply of Endorsed Products.","true","true","true","true","true","true","false","true","false","false","good"
"31KPKEKW4CU771AACUC7MXG5BGIB0Y","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 07:51:52 PST 2023","1","BatchId:5164366;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 07:51:52 PST 2023","","","3X73LLYYQ4VN5U3X3VT374B87RCNHB","A39RLF85DE3UIT","Submitted","Tue Dec 05 08:45:38 PST 2023","Tue Dec 05 08:47:08 PST 2023","Fri Dec 08 08:47:08 PST 2023","","","","90","100% (5/5)","100% (5/5)","100% (5/5)","16","Headings","1522","14.5 
Entire Agreement.","5","4.0","6","13034","ARTICLE 7.","7165","Table of Contents 
1.","2469","(xix) 
Offices.","12058","Sections 1, 7,(<#C49>)  8.5","12801","29. Time is of the Essence.","3699","(See (1) table VI","1522","14.5 
Entire Agreement.","5912","-8-
      21. Significance of Headings.","9917","18.8
 Counterparts.","1312","6.8 Counterparts.","false","true","true","true","true","false","false","true","false","false","good"
"306996CF6Y17EQVS8DG702ZFG8OB11","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 07:51:52 PST 2023","1","BatchId:5164366;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 07:51:52 PST 2023","","","32EYX73OY3QDPE19W1HJZ3582W3RU4","A39RLF85DE3UIT","Submitted","Tue Dec 05 08:45:42 PST 2023","Tue Dec 05 08:47:51 PST 2023","Fri Dec 08 08:47:51 PST 2023","","","","129","100% (5/5)","100% (5/5)","100% (5/5)","15","Term And Termination","1764","Incorporated Documents.","-1","","5","3909","14.3. Termination by Sekisui.","13208","6. TERMINATION","12289","12. TERM 
12.1 
Term and Termination.","12360","10.2 Termination.","3908","14.2. Termination by Qualigen.","1764","Incorporated Documents.","11248","4. TERM AND TERMINATION. 
4.1.

Initial Term.","3097","11. 
STW Termination Rights.","10362","4. Termination.","13147","10.4. 
Effects of Termination.","false","true","true","true","false","true","true","false","false","false","good"
"3MQY1YVHS51E3BDORHGL5L9K8E2B2I","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 07:51:52 PST 2023","1","BatchId:5164366;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 07:51:52 PST 2023","","","3XCC1ODXDOSLXLUSFSXEP28JZBXQRY","A3HYF6VI8TB8VO","Submitted","Tue Dec 05 08:51:53 PST 2023","Tue Dec 05 08:57:33 PST 2023","Fri Dec 08 08:57:33 PST 2023","","","","340","100% (7/7)","100% (7/7)","100% (7/7)","8","Insurance And Indemnification","11915","Long distance charges apply when calling to VCZ.","-1","","5","474","Section 11.

Representations, Warranties and Covenants.

11.1 Merchant’s Representations, Warranties and Covenants.","8350","Section 6.3 Indemnity Claims Procedure.","5821","Section 9.2 Exclusive Remedy.","6003","15.5 INDEMNIFICATION BY VERTICALNET.","6005","[INDEMNIFICATION BY NEOFORMA] or(<#C185>) 15.5

[INDEMNIFICATION BY VERTICALNET]","11915","Long distance charges apply when calling to VCZ.","4647","17 
C. 
Indemnification Process.","6545","ARTICLE SEVEN REPRESENTATIONS AND WARRANTIES","12402","Such use is entirely at the user's risk.","1482","(b) 
Indemnification by Stryker.","true","false","false","true","false","false","true","false","true","false","good"
"3IH9TRB0FDGH1Y9YEN8OMP3SBY8I1H","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 07:51:52 PST 2023","1","BatchId:5164366;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 07:51:52 PST 2023","","","3CTOC39K3A7UTF60BOFZNK5XK4B7JP","A39RLF85DE3UIT","Submitted","Tue Dec 05 08:45:50 PST 2023","Tue Dec 05 08:51:37 PST 2023","Fri Dec 08 08:51:37 PST 2023","","","","347","100% (5/5)","100% (5/5)","100% (5/5)","0","Proprietary Rights","3757","4. 
CEO Succession.","2","2.0","9","607","Joint Venture Property 
53.","11278","(b) 
No Asserted Infringement.","6569","9.2 Trade Name, Use of the Marks.

9,2.1 Trade Name.","4531","Assignability;

No Third-Party Rights.","4007","7.5 Intellectual Rights Suit.","3423","Section 11 — Intellectual Property 
11.1.","1301","2. GRANT OF LICENSE 
2.1 MS Grant.","3778","Exhibit 10.6 EXECUTION COPY 
MEDIA LICENSE AGREEMENT","13354","4 No Implied Rights.","3757","4. 
CEO Succession.","false","false","true","true","true","true","true","true","false","false","good"
"341YLJU21KGOQJRUXR82R8DX34MI2Y","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 07:51:52 PST 2023","1","BatchId:5164366;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 07:51:52 PST 2023","","","3A4NIXBJ79GJ981NIFT1MHFFJIAMLG","A39RLF85DE3UIT","Submitted","Tue Dec 05 07:56:14 PST 2023","Tue Dec 05 08:45:27 PST 2023","Fri Dec 08 08:45:27 PST 2023","","","","2953","100% (5/5)","100% (5/5)","100% (5/5)","13","Lifeway Foods Inc Ludmila Smolyansky By S Julie Smolyansky By S","8613","3.2.4 Exercise of the License Option.","-1","","4","13590","GOLFERS INCORPORATED: 
/s/

Michael F. Abram 


WITNESS: 


/s/

[ILLEGIBLE]","12455","NIRMAL K.MINDA (HUF) 
A.3.

1. MR. AND MRS.","5865","VA Partners I, LLC

By: /s/","11075","By:/s/ Michael Gorzynski 
Name:","8613","3.2.4 Exercise of the License Option.","570","AGREED AND ACCEPTED: 
By Client: /s/

Natalija Tunevic 
Date: Jan. 11, 2018

By Company: /s/","1195","ENERGOUS CORPORATION 


DIALOG SEMICONDUCTOR (UK) LTD

By: /s/

Stephen R. Rizzore","8469","Affinity Group, Inc.","5128","SKYPE COMMUNICATIONS, S.A.","11467","Samuel Kafkas 
Name: 
Title:","false","false","false","true","true","true","true","true","true","false","good"
"3UYRNV2KIVGRQZ4AAOUV67MHB38N8M","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 07:51:52 PST 2023","1","BatchId:5164366;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 07:51:52 PST 2023","","","37FMASSAYF8L0GPK6N6FGLCTQFDIBA","A39RLF85DE3UIT","Submitted","Tue Dec 05 08:45:52 PST 2023","Tue Dec 05 08:52:03 PST 2023","Fri Dec 08 08:52:03 PST 2023","","","","371","100% (5/5)","100% (5/5)","100% (5/5)","6","Confidential Information","7530","10.3 No Other Warranty.","-1","","7","7013","9.
3 Confidentiality.","11398","CONFIDENTIALITY 
10.1 
Confidential Information.","10721","7.3 
Disclosures to Investors.","13588","Confidentiality.","11973","16 
9. CONFIDENTIALITY.

9.1 
Certain Definitions.","2268","15. 
Confidentiality.","9544","Section 10.2  CONFIDENTIAL INFORMATION.","7530","10.3 No Other Warranty.","234","ARTICLE 9 
CONFIDENTIALITY 
9.1 Confidential Information.

9.1.1 
Confidentiality and Non-Use.","7475","[Confidentiality].

Confidentiality.","true","true","true","true","true","true","true","true","false","false","good"
